# Sensor Masthugget, Majorna-Linné, Sweden (Citizen Science project sensor.community/13439)
# https://aqicn.org/station/@60853/
# Daily pm25
date,min,max,median,q1,q3,stdev,count
2024-06-23T00:00:00.000Z,0.3,7.25,1.2,0.6,1.98,1.138,575
2024-06-24T00:00:00.000Z,1.5,3.8,2.6,2.27,2.9,0.455,574
2024-06-25T00:00:00.000Z,0.65,20.12,1.8,1.32,2.4,1.014,572
2024-06-26T00:00:00.000Z,0.8,6.28,2.12,1.8,2.47,0.719,573
2024-06-27T00:00:00.000Z,1.14,5.7,3.5,2.5,4.4,1.128,574
2024-06-28T00:00:00.000Z,0.6,16.39,3.6,1.67,6.47,3.655,576
2024-06-29T00:00:00.000Z,0.3,3.47,1.2,0.93,1.5,0.393,575
2024-06-30T00:00:00.000Z,0.68,2.52,1.45,1.25,1.62,0.294,578
2024-07-01T00:00:00.000Z,0.4,2.58,1,0.8,1.37,0.401,571
2024-07-02T00:00:00.000Z,0.1,3.12,0.78,0.47,1.05,0.61,571
2024-07-03T00:00:00.000Z,0.2,6.37,1.1,0.78,1.55,0.713,575
2024-07-04T00:00:00.000Z,0.23,3.5,0.8,0.6,1.05,0.435,574
2024-07-05T00:00:00.000Z,0.3,2.35,1.05,0.85,1.32,0.362,576
2024-07-06T00:00:00.000Z,0.56,4.9,1.55,1.3,1.95,0.678,577
2024-07-07T00:00:00.000Z,0.4,2.83,1.1,0.9,1.67,0.47,577
2024-07-08T00:00:00.000Z,0.2,1.72,0.89,0.6,1.07,0.285,574
2024-07-09T00:00:00.000Z,0.3,1.8,0.82,0.56,1.2,0.364,576
2024-07-10T00:00:00.000Z,0.5,5.03,1.5,0.88,3.14,1.256,572
2024-07-11T00:00:00.000Z,0.9,7.42,2.33,1.85,2.87,0.865,576
2024-07-12T00:00:00.000Z,0.35,3.87,1.25,0.85,2,0.813,576
2024-07-13T00:00:00.000Z,0.8,3.15,1.5,1.32,1.75,0.326,579
2024-07-14T00:00:00.000Z,0.37,3.25,1.3,0.72,1.7,0.561,578
2024-07-15T00:00:00.000Z,0.3,2.4,1.02,0.7,1.52,0.494,575
2024-07-16T00:00:00.000Z,0.2,2.8,1.2,0.7,1.55,0.489,577
2024-07-17T00:00:00.000Z,0.5,5.9,1.81,1.3,2.54,0.964,572
2024-07-18T00:00:00.000Z,0.8,3.5,1.6,1.4,1.95,0.548,575
2024-07-19T00:00:00.000Z,0.82,2.8,1.8,1.49,2.12,0.425,569
2024-07-20T00:00:00.000Z,0.82,6.12,1.7,1.37,2.2,0.72,578
2024-07-21T00:00:00.000Z,0.75,5.03,1.7,1.45,2.1,0.542,576
2024-07-22T00:00:00.000Z,0.72,3.77,1.4,1.2,1.8,0.543,575
2024-07-23T00:00:00.000Z,0.7,2.77,1.4,1.2,1.7,0.367,576
2024-07-24T00:00:00.000Z,0.6,3.37,1.8,1.07,2.54,0.775,577
2024-07-25T00:00:00.000Z,0.6,2.75,1.4,1.1,1.75,0.454,577
2024-07-26T00:00:00.000Z,0.9,4.3,1.7,1.35,2.67,0.774,577
2024-07-27T00:00:00.000Z,0.3,8.25,1.14,0.8,2,1.054,576
2024-07-28T00:00:00.000Z,0.3,2.67,1.1,0.7,1.52,0.485,577
2024-07-29T00:00:00.000Z,0.5,2.4,1.14,0.88,1.6,0.439,575
2024-07-30T00:00:00.000Z,0.7,3,1.3,1.02,1.62,0.393,574
2024-07-31T00:00:00.000Z,0.23,3.6,1.3,0.7,2.12,0.892,575
2024-08-01T00:00:00.000Z,0.95,3.22,1.6,1.4,1.85,0.387,577
2024-08-02T00:00:00.000Z,0.7,4.05,1.65,1.25,2.67,0.787,575
2024-08-03T00:00:00.000Z,1.62,16.1,3.2,2.83,3.58,1.514,504
2024-08-04T00:00:00.000Z,0.8,6.7,3.34,2.2,4.7,1.368,570
2024-08-05T00:00:00.000Z,1.02,4.08,2.1,1.79,2.5,0.502,565
2024-08-06T00:00:00.000Z,0.3,4.17,1.37,0.95,1.9,0.689,561
2024-08-07T00:00:00.000Z,0.9,4,1.82,1.45,2.4,0.734,573
2024-08-08T00:00:00.000Z,0.62,3.67,1.3,1.1,1.5,0.378,568
2024-08-09T00:00:00.000Z,0.7,3.4,1.72,1.5,2.04,0.39,565
2024-08-10T00:00:00.000Z,0.85,4.65,2.2,1.9,2.52,0.463,570
2024-08-11T00:00:00.000Z,0.4,3.42,1.35,0.9,1.79,0.533,572
2024-08-12T00:00:00.000Z,0.1,2.58,0.5,0.3,0.78,0.346,570
2024-08-13T00:00:00.000Z,0.1,1.82,0.47,0.33,0.7,0.265,571
2024-08-14T00:00:00.000Z,0.3,2.72,0.98,0.78,1.17,0.342,542
2024-08-15T00:00:00.000Z,1.22,6.8,2.2,1.77,3.52,1.19,510
2024-08-16T00:00:00.000Z,0.1,2.92,1.12,0.8,1.76,0.629,477
2024-08-17T00:00:00.000Z,0.4,4.17,0.95,0.8,1.12,0.316,562
2024-08-18T00:00:00.000Z,0.6,3.77,1.37,1.17,1.8,0.759,558
2024-08-19T00:00:00.000Z,0.95,4.47,1.85,1.6,2.2,0.652,561
2024-08-20T00:00:00.000Z,1.45,8.8,4.58,2.35,6.8,2.272,563
2024-08-21T00:00:00.000Z,0.4,7.47,1.2,0.88,2.42,2.11,557
2024-08-22T00:00:00.000Z,0.6,5.58,1.95,1.39,3.58,1.325,564
2024-08-23T00:00:00.000Z,1,5.62,2.67,1.92,3.33,1.054,567
2024-08-24T00:00:00.000Z,0.6,6.35,1.42,1.12,2.27,0.902,570
2024-08-25T00:00:00.000Z,0.2,8.68,1.72,1.32,2.15,1.449,566
2024-08-26T00:00:00.000Z,1.22,11.22,5.2,3.7,6.15,1.909,556
2024-08-27T00:00:00.000Z,2.42,10.1,5.25,3.4,6.67,1.978,566
2024-08-28T00:00:00.000Z,2.67,6.55,4.09,3.7,4.59,0.686,562
2024-08-29T00:00:00.000Z,1.2,14,7.6,6.54,9.1,2.273,560
2024-08-30T00:00:00.000Z,0.85,9.98,2.17,1.67,4.57,2.38,564
2024-08-31T00:00:00.000Z,0.8,10.08,3,2.1,5.47,2.182,568
2024-09-01T00:00:00.000Z,0.53,3.95,1.17,0.9,1.85,0.784,570
2024-09-02T00:00:00.000Z,0.56,2.75,1.2,0.95,1.46,0.408,557
2024-09-03T00:00:00.000Z,1.4,6.97,3.75,2.15,5.21,1.544,569
2024-09-04T00:00:00.000Z,4.08,11.38,6.72,5.6,8.27,1.775,563
2024-09-05T00:00:00.000Z,3.92,8.75,6.02,5.37,7.04,1.012,564
2024-09-06T00:00:00.000Z,4.05,8.9,6.53,6,7.33,0.95,555
2024-09-07T00:00:00.000Z,4,10.18,6.08,5.41,6.97,1.127,496
2024-09-08T00:00:00.000Z,3.83,9.13,6.45,5.19,7.05,1.11,565
2024-09-09T00:00:00.000Z,0.56,9.52,6,1.37,6.7,2.735,560
2024-09-10T00:00:00.000Z,0.5,3.35,1.2,1,1.5,0.547,549
2024-09-11T00:00:00.000Z,0.13,1.87,0.72,0.5,0.95,0.309,564
2024-09-12T00:00:00.000Z,0.03,1.77,0.45,0.3,0.6,0.221,568
2024-09-13T00:00:00.000Z,0,2.25,0.5,0.3,0.65,0.273,529
2024-09-14T00:00:00.000Z,0.15,4.45,0.6,0.4,0.9,0.453,572
2024-09-15T00:00:00.000Z,0.37,2.8,0.9,0.7,1.37,0.44,573
2024-09-16T00:00:00.000Z,0.3,3.2,0.98,0.7,1.6,0.562,571
2024-09-17T00:00:00.000Z,0.5,3.47,1.6,1.21,1.92,0.492,568
2024-09-18T00:00:00.000Z,0.5,3.1,1.42,1.1,1.9,0.562,567
2024-09-19T00:00:00.000Z,0.88,4.2,1.67,1.4,2.2,0.644,565
2024-09-20T00:00:00.000Z,1.92,8.55,3.12,2.7,4.15,1.434,571
2024-09-21T00:00:00.000Z,4.15,11.22,6,5.35,8.68,1.825,573
2024-09-22T00:00:00.000Z,4.03,18.27,6.83,5.72,8.23,1.717,573
2024-09-23T00:00:00.000Z,5.3,15,9.19,7.65,11.75,2.452,567
2024-09-24T00:00:00.000Z,4.34,19.77,7.46,6.37,8.77,2.542,568
2024-09-25T00:00:00.000Z,0.2,12.47,0.95,0.7,1.35,3.018,569
2024-09-26T00:00:00.000Z,0.3,2.67,0.88,0.7,1.11,0.365,573
2024-09-27T00:00:00.000Z,0.1,1.47,0.4,0.3,0.5,0.174,431
2024-09-28T00:00:00.000Z,0.03,8.15,0.3,0.2,0.4,0.787,400
2024-09-29T00:00:00.000Z,0,1.1,0.3,0.2,0.41,0.184,564
2024-09-30T00:00:00.000Z,0.1,1.47,0.45,0.3,0.6,0.253,560
2024-10-01T00:00:00.000Z,0.1,1.7,0.4,0.3,0.6,0.221,573
2024-10-02T00:00:00.000Z,0.15,1.55,0.6,0.47,0.8,0.277,563
2024-10-03T00:00:00.000Z,0.2,3.33,1.4,0.8,2.06,0.763,561
2024-10-04T00:00:00.000Z,0.23,7.63,1,0.7,1.47,0.862,572
2024-10-05T00:00:00.000Z,0.3,3.27,0.7,0.55,1,0.336,577
2024-10-06T00:00:00.000Z,0.5,2.72,1.3,1.07,1.53,0.352,575
2024-10-07T00:00:00.000Z,0.5,3.9,1.1,0.93,1.56,0.714,557
2024-10-08T00:00:00.000Z,0.5,11.93,3.6,2.62,5.45,2.58,569
2024-10-09T00:00:00.000Z,2.2,15.85,7.53,3.67,11.9,4.151,571
2024-10-10T00:00:00.000Z,0.1,5.09,1.8,0.78,2.62,1.13,571
2024-10-11T00:00:00.000Z,0,2.06,0.4,0.3,0.93,0.461,560
2024-10-12T00:00:00.000Z,0.1,1.67,0.7,0.5,0.92,0.312,568
2024-10-13T00:00:00.000Z,0.6,3.67,1.87,1.41,2.17,0.524,569
2024-10-14T00:00:00.000Z,0.5,6.7,2.33,1.82,3.57,1.15,571
2024-10-15T00:00:00.000Z,1.73,10.63,3.07,2.6,3.43,0.951,563
2024-10-16T00:00:00.000Z,0.5,4.09,1.5,1.2,1.9,0.538,571
2024-10-17T00:00:00.000Z,1.6,5.07,3.05,2.65,3.67,0.694,566
2024-10-18T00:00:00.000Z,4.12,17.12,7.67,6.55,9.05,2.73,566
2024-10-19T00:00:00.000Z,4.15,18.27,8.75,5.8,9.69,2.742,571
2024-10-20T00:00:00.000Z,2,17.45,4.83,3.6,8.49,3.75,568
2024-10-21T00:00:00.000Z,1.82,5.5,3.55,3.05,4.09,0.715,566
2024-10-22T00:00:00.000Z,0.98,4.67,2.6,2.15,3.17,0.69,570
2024-10-23T00:00:00.000Z,1.22,3.58,2.02,1.76,2.29,0.397,572
2024-10-24T00:00:00.000Z,1.67,9.23,4.37,3.72,6.26,1.644,569
2024-10-25T00:00:00.000Z,4.22,21.5,8.94,6.74,14.6,4.819,513
2024-10-26T00:00:00.000Z,5.72,15.78,9.34,8.5,10.5,1.948,570
2024-10-27T00:00:00.000Z,0.3,17.64,2.25,1.47,12.53,5.764,545
2024-10-28T00:00:00.000Z,0.3,3.47,1.3,1,1.65,0.511,545
2024-10-29T00:00:00.000Z,0.1,2.83,0.56,0.4,1.02,0.599,564
2024-10-30T00:00:00.000Z,0.5,3.9,2.27,1.9,2.65,0.617,566
2024-10-31T00:00:00.000Z,1.2,5.3,2.4,2.02,2.77,0.563,573
2024-11-01T00:00:00.000Z,0.1,5.22,1.79,0.6,3.25,1.403,566
2024-11-02T00:00:00.000Z,0,2.57,0.45,0.25,0.7,0.309,564
2024-11-03T00:00:00.000Z,0.4,3.95,1.85,1.3,2.27,0.708,563
2024-11-04T00:00:00.000Z,0.03,1.6,0.53,0.3,0.95,0.377,547
2024-11-05T00:00:00.000Z,0,4.15,0.62,0.4,1,0.473,382
2024-11-06T00:00:00.000Z,0.1,5.22,1.7,1.2,2.8,1.315,339
2024-11-07T00:00:00.000Z,1.35,5.37,2.83,2.15,3.62,0.855,523
2024-11-08T00:00:00.000Z,1.1,5.92,2.09,1.7,2.77,0.843,494
2024-11-09T00:00:00.000Z,0.1,6.3,2.27,0.9,4.09,1.662,466
2024-11-10T00:00:00.000Z,3.7,9.8,6.07,4.97,7.13,1.395,442
2024-11-11T00:00:00.000Z,3.73,7.8,6.2,4.7,6.9,1.167,152
